object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,
Arysman Motovlog,'UgwwysFBT8_8j7U4ANd4AaABAg,12/12/2018 11:29,'social_media,'youtube,'comment,'account,'UCY_QwsPWmHzUmco0aWswtvQ,'UCt9R2mPqKcBk2MBVXLPIikQ,'Ababiel 1212,'Ababiel 1212,'Keren,-1,<br />Tahun depan bikin rewind nya CIAYUMAJAKUNING biar tambah mantap... 😅,2,,[],'https://www.youtube.com/watch?v=UgwwysFBT8_8j7U4ANd4AaABAg,,'0YmNDprLUc4,,,,[],0,0,2,0,,,,[],2,,,,,,,,,,,,,,,,,
 Rider Senja,'UgzkjfIr1MEfSvQ_peF4AaABAg,15/12/2018 18:49,'social_media,'youtube,'comment,'account,'UClURBFXmqEdt9UdQsHgZ19A,'UC2qs1roREO5lWI6Z81ho0yA,'Fazri Kerennn,'Fazri Kerennn,'keren,-1,ms rider senja kapn ngewlok pke r25 lgi,2,,[],'https://www.youtube.com/watch?v=UgzkjfIr1MEfSvQ_peF4AaABAg,,'3vgO4-QstFY,,,,[],0,0,1,0,,,'male,[],1,,,,,,,,,,,,,,,,,
ID9,'Ugy3p5-6DiC6gqeP7114AaABAg,29/12/2018 10:05,'social_media,'youtube,'comment,'account,'UCjVLsiObMKBXFA6GKZqLOVw,'UCqIHmc_P638oOEocUppnQcg,'Rihad Muhamad,'Rihad Muhamad,'Keren,-1,2,,[],'https://www.youtube.com/watch?v=Ugy3p5-6DiC6gqeP7114AaABAg,,'ezSrVWYRQxU,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
sigit bt,'UgywtDhJFF3Z9R9Fd6V4AaABAg,15/12/2018 12:56,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UC-0R5ZizMiTqrjX39iidwxg,'erwin ajie,'erwin ajie,'Keren. Indonesia masih banyak orang yg baik. Bangga Indonesia.,2,,[],'https://www.youtube.com/watch?v=UgywtDhJFF3Z9R9Fd6V4AaABAg,,'Ja415Xn_-ek,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwTExU-5jbkkm5i-H14AaABAg,29/12/2018 1:09,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCb7u3-C1WF2lh1hB8B-dp4w,'Batam Kamera,'Batam Kamera,'Keren.. turbo disetirin om  turbo cucokk..,2,,[],'https://www.youtube.com/watch?v=UgwTExU-5jbkkm5i-H14AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Den Dimas,'Ugw6JXd9BOytoffIiHh4AaABAg,30/12/2018 0:05,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UC6mNfXzCp_dbB85whjcZ_TQ,'PayTren Channel,'PayTren Channel,'Keren...,2,,[],'https://www.youtube.com/watch?v=Ugw6JXd9BOytoffIiHh4AaABAg,,'GUpgLMWiwzA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgydVmzF-cGS2F5MEIJ4AaABAg,24/12/2018 3:54,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UC7ICBddONe-lQY3pcBDIfMQ,'Wahyu Eko Saputro,'Wahyu Eko Saputro,'Keren...nice content,2,,[],'https://www.youtube.com/watch?v=UgydVmzF-cGS2F5MEIJ4AaABAg,,'lmy4Mvp2QP0,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgxY4TRePdK5qt_8yPZ4AaABAg,28/12/2018 14:18,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCfHiLeCOEydgu7EfJbX1J6w,'masao rusdianto,'masao rusdianto,'keren..cuman kalo di jalan masih sering di bully sama r15 dan gsx r150..sebel gua..,2,,[],'https://www.youtube.com/watch?v=UgxY4TRePdK5qt_8yPZ4AaABAg,,'MRzKRVkSL3I,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgzAelf45aQdkonjxjR4AaABAg,29/12/2018 11:37,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCBnAq32yep_yzTfi67KTtqQ,'sinyo adv,'sinyo adv,'keren2 keduanya keren😘,2,,[],'https://www.youtube.com/watch?v=UgzAelf45aQdkonjxjR4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgzFBiOw71fz7PStSFZ4AaABAg,29/12/2018 18:52,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCzCOXVqe-xWFCP1MTZkWp3A,'Budi emonska,'Budi emonska,'keren² a cewe yah.,2,,[],'https://www.youtube.com/watch?v=UgzFBiOw71fz7PStSFZ4AaABAg,,'sPda6t5Vfb0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Layz Motor,'UgzkLgeKLO26HRj3YAh4AaABAg,23/12/2018 19:23,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UCrq6Wj3aoFsBzET3otv-FHA,'Iqbal Santoso,'Iqbal Santoso,'kerenan punya arrow,2,,[],'https://www.youtube.com/watch?v=UgzkLgeKLO26HRj3YAh4AaABAg,,'lN8SJPcjT8Y,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwvPpWyYvtOVBN5-Q94AaABAg,15/12/2018 16:04,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCugQmMsOHwsjsOUHiJNe02Q,'WAN MUHAMMAD,'WAN MUHAMMAD,'Kerendah,2,,[],'https://www.youtube.com/watch?v=UgwvPpWyYvtOVBN5-Q94AaABAg,,'IRRyAqfXPL4,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'Ugwwhoja-UsOWsPIOJB4AaABAg,29/12/2018 22:08,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCHztZsljWG7tpXdys0nCEBA,'Nengahselviana85 Nengah,'Nengahselviana85 Nengah,'keren�?�?,2,,[],'https://www.youtube.com/watch?v=Ugwwhoja-UsOWsPIOJB4AaABAg,,'nltx4Y5Xssk,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgxXgrb3cI-w-a8iUdR4AaABAg,28/12/2018 10:18,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCn7a8Bp8B2dsujkYHFvv0Bg,'Febrian putiray,'Febrian putiray,'Kereng bro,2,,[],'https://www.youtube.com/watch?v=UgxXgrb3cI-w-a8iUdR4AaABAg,,'VnwHts2CPps,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Layz Motor,'UgyUV6hssOUZbnEIpBJ4AaABAg,23/12/2018 19:09,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UC0QcMt3_g1_WP-OiYObaBFw,'nedhi_ praringga,'nedhi_ praringga,'Kerenn,2,,[],'https://www.youtube.com/watch?v=UgyUV6hssOUZbnEIpBJ4AaABAg,,'lN8SJPcjT8Y,,,,[],0,0,1,0,,,,,[],1,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgwiLhajj6-K3f2Hs_p4AaABAg,30/12/2018 3:10,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCT5SWIUPNURdjjKCRD10djQ,'kadek arimbawa,'kadek arimbawa,'kerenn,2,,[],'https://www.youtube.com/watch?v=UgwiLhajj6-K3f2Hs_p4AaABAg,,'lmy4Mvp2QP0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgxH_KQnWh6Or2UAnDB4AaABAg.8pRR1NGCHhS8pS7UWXU-0M,29/12/2018 23:45,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCBJfiWMlWALg62TyeisztkQ,'Awie Tailong,'Awie Tailong,'Kerenn bg Vidio nyaa,2,,[],'https://www.youtube.com/watch?v=UgxH_KQnWh6Or2UAnDB4AaABAg.8pRR1NGCHhS8pS7UWXU-0M,,'sPda6t5Vfb0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgyOC_uxuK4k-vL7S494AaABAg,29/12/2018 14:15,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCN2e5wgGsrFkYkIDBaXPP0Q,'Usep Solehudin20,'Usep Solehudin20,'Kerenn bro vidionya,2,,[],'https://www.youtube.com/watch?v=UgyOC_uxuK4k-vL7S494AaABAg,,'uWPICrW1eyo,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
sigit bt,'UgwsIYfPbiMMoOrvILV4AaABAg,15/12/2018 17:17,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UCAduu07Xd9KZxCghZsOeHGQ,'Wawan Purwanto,'Wawan Purwanto,'Kerenn broo,2,,[],'https://www.youtube.com/watch?v=UgwsIYfPbiMMoOrvILV4AaABAg,,'hmUTKnkxxIc,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Ridwan Hanif Rahmadi,'UgzxHV7DY7NF-bWWC-l4AaABAg,10/12/2018 21:55,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCYG-MWc_Hd2uGZGgBkSomWg,'agus kurniawan,'agus kurniawan,'Kerennn,2,,[],'https://www.youtube.com/watch?v=UgzxHV7DY7NF-bWWC-l4AaABAg,,'t3TeIYYKzwU,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgxBHHvsgJz2EjxZzMR4AaABAg,14/12/2018 18:37,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCAmfmPnexvttO7WZTxxYMbA,'Eric Timotius,'Eric Timotius,'Kerennn cuyyy perjalananny...😃😃,2,,[],'https://www.youtube.com/watch?v=UgxBHHvsgJz2EjxZzMR4AaABAg,,'T79BkYijfjs,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgzaBRF0MiB4obCGBDF4AaABAg,28/12/2018 19:38,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCsMrX96k8KodP21f01GHX_g,'rangga radipria,'rangga radipria,'KeRennn,-1,2,,[],'https://www.youtube.com/watch?v=UgzaBRF0MiB4obCGBDF4AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
The Jakarta Roads,'UgxQ1jSCiV1KOnUXNV94AaABAg,29/12/2018 13:41,'social_media,'youtube,'comment,'account,'UC0m69UmYprk92Yq6GIuFKuw,'UC8p78hlsVi9jz-mtp59XVOw,'ade cahya,'ade cahya,'Kerennnn... Subs balik kak mampir video saya juga,2,,[],'https://www.youtube.com/watch?v=UgxQ1jSCiV1KOnUXNV94AaABAg,,'CATM9BDRHZg,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgwihmIOTQwuc667jMt4AaABAg,28/12/2018 7:39,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UC_MUgO75fV0yhbMND4CGUJA,'deka zulfikarnain,'deka zulfikarnain,'Kerennnn�?,2,,[],'https://www.youtube.com/watch?v=UgwihmIOTQwuc667jMt4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgxkiHkFdbObUH1SaeJ4AaABAg,10/12/2018 13:11,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UC-gDcFNXC3FeC7AzVHKO74w,'Andri Satya,'Andri Satya,'kerennnnnnnnnnnnnnnnnn,2,,[],'https://www.youtube.com/watch?v=UgxkiHkFdbObUH1SaeJ4AaABAg,,'lmy4Mvp2QP0,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgxUWRC-NFX08mz-R0B4AaABAg,29/12/2018 11:23,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UC-_NsoZDWlhnb9VMEvKBGeg,'dale patties kray Adit#069,'dale patties kray Adit#069,'Kimcil y mantap.<br />Kwkwkwkw,2,,[],'https://www.youtube.com/watch?v=UgxUWRC-NFX08mz-R0B4AaABAg,,'F1tODwnJopQ,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fredy San,'Ugx2zLtaHiL-wSK1Y4t4AaABAg,18/12/2018 17:22,'social_media,'youtube,'comment,'account,'UCPmWjwRtf83ENTgxRyEdwSQ,'UCbMXAZMf_NXYSYoRWnMV7RQ,'Ghifary Zulfikar F,'Ghifary Zulfikar F,'kiraiin kena Tilang. gk tau nya AMAN<br />Hahahaa.. Mantapp bro �?😄😂<br /><br />ente pake Knalpot merk apa?<br /><br />ane pake AKRAPOVIC buat NMAX.<br />Daerah JABODETABEK. masih AMAN Jaya �?,2,,[],'https://www.youtube.com/watch?v=Ugx2zLtaHiL-wSK1Y4t4AaABAg,,'osLUOexXiD4,,,,[],0,0,3,0,,,,,[],0,,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgzIw1QjDlAzaLeoPbx4AaABAg,24/12/2018 18:10,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UC7HYz1VCnTzOQJF7cWciu9A,'Fahrul Rayhan,'Fahrul Rayhan,'kirain sun moon yg warna asli ditambah mulut,-1, ini juga keren, kan lu yg punya wkwk,2,,[],'https://www.youtube.com/watch?v=UgzIw1QjDlAzaLeoPbx4AaABAg,,'Ti-V5DbCvNI,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgwfkGONqrm_ZZVLm3N4AaABAg,20/12/2018 12:00,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UC53L0QdFR_j1n96xqBxrYaQ,'El Drago,'El Drago,'Kl gsx udh worth it,-1, smisal pny budget sgitu fix sih rr mono ato ninfi second.. pngalaman pny 150 skeren�?nya 150 ttp minder, yah wlau r15 bs di blng lbh krn, tp ttp ga skelas sm rr.. jg mnrt gw sih fitur ini itu ga trlalu pnting sih, gsx itu mnrt gw udh pas, bkn fansboy yah tp keyless ajah buat gw pribadi udh lbh dr cukup sih utk daily.. itu sih mnrt gw..,2,,[],'https://www.youtube.com/watch?v=UgwfkGONqrm_ZZVLm3N4AaABAg,,'Uoa8XFzK-t0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,
Layz Motor,'UgwnMAL6ZPzdYZ2LBzx4AaABAg,19/12/2018 16:54,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UCpOGreCjbMoy5v89EWcj5uA,'Iwayan Dantra,'Iwayan Dantra,'Kl w lbh milih honda forza...lbh mantap...,2,,[],'https://www.youtube.com/watch?v=UgwnMAL6ZPzdYZ2LBzx4AaABAg,,'tOqjU8eDkIQ,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgwWpyPPPU7C-o2gDrF4AaABAg,29/12/2018 12:08,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCCsnSy5KemPWYiwnkw7INeg,'sarmin wahyudhy,'sarmin wahyudhy,'Klo ada lgi tour musium mobil lainnya,-1,2,,[],'https://www.youtube.com/watch?v=UgwWpyPPPU7C-o2gDrF4AaABAg,,'faiacpvODQI,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
Fitra Eri,'UgwCEkTicquJwCSRZw14AaABAg,28/12/2018 17:00,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCMca5oNf7KzcJARQK8BYzdg,'Muhammad Abroor Amrullah,'Muhammad Abroor Amrullah,"'Klo tuner di luar Negeri, biasanya ngakalin turbo lag pake anti lag sistem, mungkin bisa dipasang di eternanya om mobi, biar makin mantapzz!!  <a href=""http://www.youtube.com/results?search_query=%23SARAN"">#SARAN</a>",2,,[],'https://www.youtube.com/watch?v=UgwCEkTicquJwCSRZw14AaABAg,,'5wNeopedmkA,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Welovehonda Indonesia,'Ugy7m2ufenRctiKlsWB4AaABAg,17/12/2018 18:40,'social_media,'youtube,'comment,'account,'UCoTPT5C_uSfC_Ak1gRbX_rg,'UC8pg760nUSq-TLlGD1hRayw,'Wiro Sableng,'Wiro Sableng,'KLX bekas saya jual ganti motor CRF150 warna Hitam. Motornya lebih OK.,2,,[],'https://www.youtube.com/watch?v=Ugy7m2ufenRctiKlsWB4AaABAg,,'nGB1eL8UZ2k,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Motomobi ,'UgxnbXvgANpOtXEkMRB4AaABAg.8pN7Kogvbau8pPfFV8lRHg,29/12/2018 0:51,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCUaorzDz4fF4ZIbl4YVcBcg,'cops channel,'cops channel,'Kocak. Mantap caurr,2,,[],'https://www.youtube.com/watch?v=UgxnbXvgANpOtXEkMRB4AaABAg.8pN7Kogvbau8pPfFV8lRHg,,'Sk_9mjUfn6k,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Gondes Motovlog,'Ugwa96G7fI12uWg_6ZJ4AaABAg,24/12/2018 20:57,'social_media,'youtube,'comment,'account,'UCAhqC5gZ46icr-cevzDw2Mw,'UC8H3YMUzQFu1GRz90U8SqIA,'David N Manurung,'David N Manurung,'Kok gak pake velg RCB bang?<br />Keren dan ringan,-1,2,,[],'https://www.youtube.com/watch?v=Ugwa96G7fI12uWg_6ZJ4AaABAg,,'VI5WlqEv41Y,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgzMltd-RyNZgyv67KJ4AaABAg,24/12/2018 21:32,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UC7b7O9TVw_eK5VMIPZkEFTw,'Fathur Rahman,'Fathur Rahman,'Kok keren wkwk,2,,[],'https://www.youtube.com/watch?v=UgzMltd-RyNZgyv67KJ4AaABAg,,'Ti-V5DbCvNI,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Ridwan Hanif Rahmadi,'Ugw4R0PdH-K9sFOt4Mp4AaABAg,30/12/2018 9:22,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCV5FjD2MxIz0q4knBLwR9ng,'Nia Kurnia,'Nia Kurnia,'Kolaborasi keren nih haha,2,,[],'https://www.youtube.com/watch?v=Ugw4R0PdH-K9sFOt4Mp4AaABAg,,'f7u2VhF4oB0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgxeQGXu0aCmpB9ArJ14AaABAg,28/12/2018 22:14,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCsH5sPEsnpDcITpt-JxE4sw,'Slamet Dariyanto,'Slamet Dariyanto,'kolaborasi yang amat keren. sumpah...,2,,[],'https://www.youtube.com/watch?v=UgxeQGXu0aCmpB9ArJ14AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Dian Novtani,'Ugy1wdW6FJKyPUvvD8Z4AaABAg,11/12/2018 19:14,'social_media,'youtube,'comment,'account,'UC04mrhjrfFKQz3N9Tdb3yBw,'UCY_xqtogiiCGxr3bWbl5TDA,'Phonegraphy Tech,'Phonegraphy Tech,'Koleksinya mantap,2,,[],'https://www.youtube.com/watch?v=Ugy1wdW6FJKyPUvvD8Z4AaABAg,,'wY6pBXiPUDk,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgwvGBPzjRxnTKfl4414AaABAg,24/12/2018 18:06,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCIuAy4aAiPQPtb7roQG3Dmg,'Widyahira Sirsana,'Widyahira Sirsana,'kombinasi yang terbaik,-1,jurassic world,joker, KEREN ABIS,jadi kayak limited edition for jodiemotovlogHD,2,,[],'https://www.youtube.com/watch?v=UgwvGBPzjRxnTKfl4414AaABAg,,'Ti-V5DbCvNI,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,
Fitra Eri,'UgxiGDoVnEEEDlvj7wV4AaABAg,28/12/2018 20:57,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCdhudsBH92MGEr9HnR3H4Hg,'dwipa d raga,'dwipa d raga,'Konklusinya pas mantap,2,,[],'https://www.youtube.com/watch?v=UgxiGDoVnEEEDlvj7wV4AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgyMYnTtFleAZ7G4rMZ4AaABAg,28/12/2018 20:13,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCjSwSryn_2d-NGVvIhGIuBg,'Harry Nugroho,'Harry Nugroho,'Konten yang keren dan part akhir adalah supremasi dari konten ini.. gak peduli siapa kalah siapa menang.. RESPECT TO ALL OF YOU GUYS ! �?,2,,[],'https://www.youtube.com/watch?v=UgyMYnTtFleAZ7G4rMZ4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'Cari Aman,'1077430722124750849,25/12/2018 12:07,'social_media,'twitter,'status,'keyword,'Cari Aman,'1042017940973838336,'SonicLebak,'Sonic Lebak Community Banten,'KOPDAR PHB paguyuban_honda_banten tentang Koordinasi Aksi Solidaritas Bencana Alam Tsunami Selat Sunda. #paguyubanhondabanten_phb #soniclebakcommunity #cari_aman #baikersindonesia… https://t.co/U3q87ZDTxR,2,'http://pbs.twimg.com/profile_images/1042018633281486848/2tpafbkn_normal.jpg,[],'https://twitter.com/statuses/1077430722124750849,'We Are Togther As One Big Family,,,,,[],2,0,0,0,,,'Banten, Indonesia,,[],0,,,,'in,,,,,,,,,,,,,
Motomobi ,'Ugw7Eagjj8zuTqyd75Z4AaABAg,28/12/2018 8:34,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCkroKykR218HlfV7pTPe29w,'Pertanian Organik Nasa,'Pertanian Organik Nasa,'Kuning towing manja...<br />Merah Mantap....<br />Kalau eterna di Proper pakai Part racing2 seperti estilo..tambah gila,2,,[],'https://www.youtube.com/watch?v=Ugw7Eagjj8zuTqyd75Z4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgyyFM1MqP-GI3fL2MB4AaABAg,29/12/2018 16:05,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCZeiIT550YJuW5TGv76-P8w,'Muhamad Ridwan,'Muhamad Ridwan,'kurang mantap boy,2,,[],'https://www.youtube.com/watch?v=UgyyFM1MqP-GI3fL2MB4AaABAg,,'uWPICrW1eyo,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Iwan Banaran,'Ugze3n_-7rKBHrdpU0F4AaABAg,15/12/2018 22:29,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UCBs-9tXK_IhtzupD6sW4HKw,'muhammad hanif,'muhammad hanif,'Lampu depan keren kaya bumblebee,2,,[],'https://www.youtube.com/watch?v=Ugze3n_-7rKBHrdpU0F4AaABAg,,'_caoxE0W8rk,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
Telkomsel,'1069073275232251904,02/12/2018 10:38,'social_media,'twitter,'status,'account,'255409050,'598009196,'BundaShidqi_Lia,'Lia_Lathifa,'Lancar jaya #streaming di #MAXStream @Telkomsel #ReuniAkbar212diMonas https://t.co/z1vrCquM41,2,'http://pbs.twimg.com/profile_images/1004325768921427968/MqjnvsvX_normal.jpg,"[""http://pbs.twimg.com/media/DtYceGbVsAAJOuL.jpg""]",'https://twitter.com/statuses/1069073275232251904,'#Mommy #Blogger #Nutritionist #KRLmania #BPNetwork #KEB #Parenting #Lifestyle #Happyfamily #ReuniAkbar212diMonas,,,,,"[{""id"":""\\""255409050\\"""",""name"":""\\""Telkomsel\\""""}]",1927,1,0,0,,'kab. Bogor, Jawa Barat,,"[""entertainment"",""design"",""education""]",1,'Indonesia,'Bogor,'Jawa Barat,'in,'id,,,,,,,,,,,,,
JodieMotovlog HD,'UgySb3brfO4gU08vEiB4AaABAg,23/12/2018 22:49,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCXp7ktZiy4U4xLEFlpMPZsw,'Fikri Putra,'Fikri Putra,'Lanjut part 4 bang jodie ? 😃. Mantappp...,2,,[],'https://www.youtube.com/watch?v=UgySb3brfO4gU08vEiB4AaABAg,,'Nu6qALfHtTk,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Dian Novtani,'UgyHerisYoxaibL90aJ4AaABAg,29/12/2018 12:39,'social_media,'youtube,'comment,'account,'UC04mrhjrfFKQz3N9Tdb3yBw,'UCc3Oiaq87wu5SXrzSq_CAdA,'FLANETA Adv,'FLANETA Adv,'lanjutmantapp,2,,[],'https://www.youtube.com/watch?v=UgyHerisYoxaibL90aJ4AaABAg,,'wY6pBXiPUDk,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'UgwGNBBayvnorO2Epkt4AaABAg,24/12/2018 23:48,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCKOyPeELkSWQ_JDDeKRuf4Q,'Si Acil,'Si Acil,'Lebih keren yg dulu perasaan,2,,[],'https://www.youtube.com/watch?v=UgwGNBBayvnorO2Epkt4AaABAg,,'KG4Ne-qb_5g,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
JodieMotovlog HD,'Ugwk1c5e5Gu8JMLJKGh4AaABAg.8pMdeo0vPwU8pTP-md9KRQ,30/12/2018 11:37,'social_media,'youtube,'comment,'account,'UCv56bTPJNB5OPJU3o17To9Q,'UCbkVd1uKXi1kyRlJ9TAIwHA,'Idol Musik 48,'Idol Musik 48,'Lebih kerenan amerika�?,2,,[],'https://www.youtube.com/watch?v=Ugwk1c5e5Gu8JMLJKGh4AaABAg.8pMdeo0vPwU8pTP-md9KRQ,,'NcLfS9UPvIY,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
