object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,
'purbalingga,'1057514224828727298,31/10/2018 13.06,'social_media,'twitter,'status,'keyword,'purbalingga,'463744067,'Gogoyan_,'Riyan Hidayat ™,'Bismillahirrahmanirrahim Jual knlpot motor 4tak dan 2tak Racing dan semi racing ZEM factory asal Purbalingga Monggoh mau tanya bisa chat Via Messenger / WA 08973561234 Kepuasan pelanggan… https://t.co/8HkREsivfE,0,'http://pbs.twimg.com/profile_images/712978439997759488/LfQQR0B5_normal.jpg,[],'https://twitter.com/statuses/1057514224828727298,'may success always follow you everytime ....  confront life with a smile ....  others pretend I'm what it is ....  Talk less do more .... Pin :: 56DAFF51,,,,,[],148,0,0,0,,'Purbalingga, jawa tengah,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057514137805352960,31/10/2018 13.06,'social_media,'twitter,'status,'keyword,'purbalingga,'463744067,'Gogoyan_,'Riyan Hidayat ™,'Bismillahirrahmanirrahim Jual knlpot motor 4tak dan 2tak Racing dan semi racing ZEM factory asal Purbalingga Monggoh mau tanya bisa chat Via Messenger / WA 08973561234 Kepuasan pelanggan… https://t.co/CjclK4aFZy,0,'http://pbs.twimg.com/profile_images/712978439997759488/LfQQR0B5_normal.jpg,[],'https://twitter.com/statuses/1057514137805352960,'may success always follow you everytime ....  confront life with a smile ....  others pretend I'm what it is ....  Talk less do more .... Pin :: 56DAFF51,,,,,[],148,0,0,0,,'Purbalingga, jawa tengah,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057513514204565504,31/10/2018 13.04,'social_media,'twitter,'status,'keyword,'purbalingga,'463744067,'Gogoyan_,'Riyan Hidayat ™,'Bismillahirrahmanirrahim Jual knlpot motor 4tak dan 2tak Racing dan semi racing ZEM factory asal Purbalingga Monggoh mau tanya bisa chat Via Messenger / WA 08973561234 Kepuasan pelanggan… https://t.co/RMKaTpxNdR,0,'http://pbs.twimg.com/profile_images/712978439997759488/LfQQR0B5_normal.jpg,[],'https://twitter.com/statuses/1057513514204565504,'may success always follow you everytime ....  confront life with a smile ....  others pretend I'm what it is ....  Talk less do more .... Pin :: 56DAFF51,,,,,[],148,0,0,0,,'Purbalingga, jawa tengah,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057514033513971713,31/10/2018 13.06,'social_media,'twitter,'status,'keyword,'purbalingga,'463744067,'Gogoyan_,'Riyan Hidayat ™,'Bismillahirrahmanirrahim Jual knlpot motor 4tak dan 2tak Racing dan semi racing ZEM factory asal Purbalingga Monggoh mau tanya bisa chat Via Messenger / WA 08973561234 Kepuasan pelanggan… https://t.co/tCIbiE1utt,0,'http://pbs.twimg.com/profile_images/712978439997759488/LfQQR0B5_normal.jpg,[],'https://twitter.com/statuses/1057514033513971713,'may success always follow you everytime ....  confront life with a smile ....  others pretend I'm what it is ....  Talk less do more .... Pin :: 56DAFF51,,,,,[],148,0,0,0,,'Purbalingga, jawa tengah,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057514516211216384,31/10/2018 13.08,'social_media,'twitter,'status,'keyword,'purbalingga,'463744067,'Gogoyan_,'Riyan Hidayat ™,'Bismillahirrahmanirrahim Jual knlpot motor 4tak dan 2tak Racing dan semi racing ZEM factory asal Purbalingga Monggoh mau tanya bisa chat Via Messenger / WA 08973561234 Kepuasan pelanggan… https://t.co/XclRvZHNFT,0,'http://pbs.twimg.com/profile_images/712978439997759488/LfQQR0B5_normal.jpg,[],'https://twitter.com/statuses/1057514516211216384,'may success always follow you everytime ....  confront life with a smile ....  others pretend I'm what it is ....  Talk less do more .... Pin :: 56DAFF51,,,,,[],148,0,0,0,,'Purbalingga, jawa tengah,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057610861328576512,31/10/2018 19.30,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'buang jauh2 pikiran buruk.,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057610861328576512,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057447330528542720,31/10/2018 08.41,'social_media,'twitter,'status,'keyword,'purbalingga,'1005350312461271040,'PolantasP,'Polantas Purbalingga,'Buat ibu-ibu yang nganterin anaknya ke Sekolah  jangan lupa ya sebelum berangkat selalu pakaikan helm buat anaknya juga...semoga kita selalu diberikan keselamatan dalam… https://t.co/zRU9K2PTXC,0,0,'http://pbs.twimg.com/profile_images/1005351083676299264/xY0sVtev_normal.jpg,[],'https://twitter.com/statuses/1057447330528542720,'Semangat,,,,,[],37,0,0,0,,'Purbalingga, Indonesia,,[],0,,,,'in,'en,,,,,,,
'purbalingga,'1057450309272944640,31/10/2018 08.52,'social_media,'twitter,'status,'keyword,'purbalingga,'1005350312461271040,'PolantasP,'Polantas Purbalingga,'Buat Pak Sopir  Konsentrasi ya dalam mengemudi,0, ingat..jangan mainan HP saat berkendara...!!! berbahaya...!!! . . Himbauan dan pembinaan Sopir Angkutan Umum di Terminal Purbalingga (H2… https://t.co/gKFqzW3qJY,0,'http://pbs.twimg.com/profile_images/1005351083676299264/xY0sVtev_normal.jpg,[],'https://twitter.com/statuses/1057450309272944640,'Semangat,,,,,[],37,0,0,0,,'Purbalingga, Indonesia,,[],0,,,,'in,'en,,,,,,
'rembang,'1057529912586838017,31/10/2018 14.09,'social_media,'twitter,'status,'keyword,'rembang,'2723466133,'DISPERMADES_JTG,'DISPERMADESDUKCAPIL #AyoKerjaManeh,"'Bursa Inovasi Desa mrp pameran ide inovatif &amp; praktek cerdas yg di capture oleh TPID &amp; dipamerkan mll media digital creative dg harapan muncul ide baru &amp;  komitmen dari Pemerintah Desa. BID Rembang, 31 Okt 2018 #JatengGayeng  #SatuDesaSatuInovasi #InovasiDesa https://t.co/lSqhmP1sLN",0,'http://pbs.twimg.com/profile_images/1024465219676856320/N-JN1Yca_normal.jpg,"[""http://pbs.twimg.com/media/Dq0ZzxBX4AA_M3D.jpg""]",'https://twitter.com/statuses/1057529912586838017,'Akun Resmi Dispermadesdukcapil Provinsi Jawa Tengah. Email : dispermadesdukcapil@jatengprov.go.id Respon cepat aduan cantumkan #jatenggayeng #kemalajateng,,,,,[],7379,4,4,0,,'Semarang, Jawa Tengah,,[],0,,,,'in,'id,,,,,,,,
'rembang,'1057553840487182336,31/10/2018 15.44,'social_media,'twitter,'status,'keyword,'rembang,'972275233519316992,'Achmadyoni12,'Achmad Yoni,'Cara Daftar Paytren di Rembang Hub WA 0813 5837 8544 https://t.co/sEKEnLtToP,0,'http://pbs.twimg.com/profile_images/984051321941536768/bWA6-AF4_normal.jpg,[],'https://twitter.com/statuses/1057553840487182336,'Belajar Dunia Maya,,,,,[],0,0,0,0,,'Malang, Jawa Timur,,[],0,,,,'in,'id,,,,,,,,
'pengadegan,'1057497432416808960,31/10/2018 12.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce angel_chibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057497432416808960,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057633328310800388,31/10/2018 21.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce angel_chibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057633328310800388,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057640872202821634,31/10/2018 21.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce anisachibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057640872202821634,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057369076975132673,31/10/2018 03.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce anisachibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057369076975132673,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057384177002143744,31/10/2018 04.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce cherlychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057384177002143744,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057655968073310208,31/10/2018 22.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce cherlychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057655968073310208,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057391715642798080,31/10/2018 05.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce fellychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057391715642798080,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057663505703170048,31/10/2018 23.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce fellychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057663505703170048,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057671067483820032,31/10/2018 23.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce gigichibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057671067483820032,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057399274114244608,31/10/2018 05.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce gigichibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057399274114244608,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057542720892235776,31/10/2018 15.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce kezia_chibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057542720892235776,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057376617448833024,31/10/2018 04.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce mi_christychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057376617448833024,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'et,'id,,,,,,,
'pengadegan,'1057648407160844288,31/10/2018 22.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce mi_christychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057648407160844288,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'et,'id,,,,,,,
'pengadegan,'1057550271033659392,31/10/2018 15.30,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce rynchibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057550271033659392,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'in,'id,,,,,,,
'pengadegan,'1057557819451293697,31/10/2018 16.00,'social_media,'twitter,'status,'keyword,'pengadegan,'1031659956,'Twibi_GasRel,'Twibi Pengadegan,'Ce steffychibi makin cantik aja..,0,'http://pbs.twimg.com/profile_images/3653903200/1852a60445c2a5b301255ac2acd4325e_normal.jpeg,[],'https://twitter.com/statuses/1057557819451293697,'We are Twibi-boy GasRel from Jak-Sel, Always support @Cherrybelleindo Unlimited. Melindungi dan Menjaga @Cherrybelleindo adalah Tugas kami.,,,,,[],96,0,0,0,,'Jakarta Selatan, pengadegan,,[],0,,,,'et,'id,,,,,,,
'rembang,'1057478668388311040,31/10/2018 10.45,'social_media,'twitter,'status,'keyword,'rembang,'770650574224175104,'PolresRembang,'Polres Rembang,'Ciptakan Situasi Kondusif  Polsek Pamotan Rembang Gandeng Tokoh Agama https://t.co/B9LsFIX4IQ https://t.co/NBnfpa4Qzf,0,0,'http://pbs.twimg.com/profile_images/770652116478152704/O_p4NKlY_normal.jpg,"[""http://pbs.twimg.com/media/DqzrPm_U0AA8Nwl.jpg""]",'https://twitter.com/statuses/1057478668388311040,,,,,,[],230,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,
'rembang,'1057606690181386240,31/10/2018 19.14,'social_media,'twitter,'status,'keyword,'rembang,'982080509483220992,'Tribratanewsjtg,'Tribratanews Jateng,'Ciptakan Situasi Kondusif  Polsek Pamotan Rembang Gandeng Tokoh Agama https://t.co/PbdwJsV2si https://t.co/3Uh7KQOgGq,0,0,'http://pbs.twimg.com/profile_images/982082926434136070/t8coQTsd_normal.jpg,"[""http://pbs.twimg.com/media/Dq1frexVYAEtPWI.jpg""]",'https://twitter.com/statuses/1057606690181386240,,,,,,[],190,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,
'bojongsari,'1057494004449886208,31/10/2018 11.46,'social_media,'twitter,'status,'keyword,'bojongsari,'740821413909696512,'azhariimam21,'azhari imam,'Contohnya  pada Senin (29/10/2018),0, mobil ambulans itu dipakai untuk mengantarkan jenazah almarhumah Halimah (60), warga Duren Mekar, Bojongsari, Kota Depok, ke pemakaman umum, Pekayon, Jakarta Selatan.,0,'http://pbs.twimg.com/profile_images/766556178872541185/DMSKWdlP_normal.jpg,[],'https://twitter.com/statuses/1057494004449886208,,,,,,[],113,0,0,0,,,,[],0,,,,'in,'en,
'karanganyar,'1057626165089722368,31/10/2018 20.31,'social_media,'twitter,'status,'keyword,'karanganyar,'1931020237,'gita_laundry,'Gita Laundry Solo,'Cuci sofa kota Solo   Solo Baru,0,  Sukoharjo, Palur,  Jaten dan Karanganyar kota hubungi Gita Laundry Solo di no WA 085647122223. https://t.co/SdXjpwp1os,0,'http://pbs.twimg.com/profile_images/502805665497116672/enpv0rll_normal.jpeg,"[""http://pbs.twimg.com/media/Dq1vInqVsAElwV9.jpg""]",'https://twitter.com/statuses/1057626165089722368,,,,,,[],7,1,1,0,,,,[],0,,,,'in,'en,,,,,
'karanganyar,'1057655951665385472,31/10/2018 22.30,'social_media,'twitter,'status,'keyword,'karanganyar,'2446493803,'SoloJatengJogja,'Solo Jateng Jogja,'Daftar Tempat Wisata di Karanganyar Jawa Tengah yang waji dikunjungi https://t.co/jadMLwZTnj #Karanganyar #WisataKaranganyar,0,'http://pbs.twimg.com/profile_images/681272200406540289/fYZlRXlz_normal.jpg,[],'https://twitter.com/statuses/1057655951665385472,'Kota Solo, Jawa Tengah, Jogja | #KotaSolo #JaTeng #Jogja | Berbagi Info wisata, kuliner, event dan cerita asyik lainnya... :),,,,,[],1378,0,0,0,,'Surakarta, Central Java,,[],0,,,,'in,'en,,,,
'purbalingga,'1057440286182322176,31/10/2018 08.13,'social_media,'twitter,'status,'keyword,'purbalingga,'927574289347264512,'_wijaya_kusuma,'WIJAYAKUSUMA.INFO,'Dandim 0702/Purbalingga Hadiri Farm Field day Panen Cabai Keriting https://t.co/GOkjbTd3CS https://t.co/0v8Eclfif8,0,'http://pbs.twimg.com/profile_images/927954983286218752/2LtPb393_normal.jpg,"[""http://pbs.twimg.com/media/DqzIVhkU4AAab7n.jpg""]",'https://twitter.com/statuses/1057440286182322176,,,,,,[],8,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,,
'purbalingga,'1057565218761531392,31/10/2018 16.29,'social_media,'twitter,'status,'keyword,'purbalingga,'876118711115030528,'lintasijatim,'LINTAS JATIM,'Dandim 0702/Purbalingga Hadiri Pembukaan Dekranasda Batik Carnival  https://t.co/21MSa6encT,0,'http://pbs.twimg.com/profile_images/1050924570281013248/hdAO5syD_normal.jpg,[],'https://twitter.com/statuses/1057565218761531392,'Penyalur Aspirasi Rakyat,,,,,[],183,0,0,0,,'Kota Pasuruan, Jawa Timur,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057565290102489088,31/10/2018 16.29,'social_media,'twitter,'status,'keyword,'purbalingga,'846056200827355137,'radarnasional2,'RADAR NASIONAL,'Dandim 0702/Purbalingga Hadiri Pembukaan Dekranasda Batik Carnival  https://t.co/73pPjIybO8,0,'http://pbs.twimg.com/profile_images/1048510263891116033/tsv9hOWL_normal.jpg,[],'https://twitter.com/statuses/1057565290102489088,'Menyuarakan Aspiasi Rakyat,,,,,[],241,0,0,0,,'Kota Pasuruan, Jawa Timur,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057565307030646787,31/10/2018 16.29,'social_media,'twitter,'status,'keyword,'purbalingga,'846056200827355137,'radarnasional2,'RADAR NASIONAL,'Dandim 0702/Purbalingga Hadiri Pembukaan Dekranasda Batik Carnival https://t.co/OyBNGHVEvp https://t.co/uSzDI3vXln,0,'http://pbs.twimg.com/profile_images/1048510263891116033/tsv9hOWL_normal.jpg,"[""http://pbs.twimg.com/media/Dq06CrYU4AEe-YX.jpg""]",'https://twitter.com/statuses/1057565307030646787,'Menyuarakan Aspiasi Rakyat,,,,,[],241,0,0,0,,'Kota Pasuruan, Jawa Timur,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057438787184148480,31/10/2018 08.07,'social_media,'twitter,'status,'keyword,'purbalingga,'927574289347264512,'_wijaya_kusuma,'WIJAYAKUSUMA.INFO,'Dandim 0702/Purbalingga hadiri Upacara Peringatan Hari Sumpah Pemuda Ke-90 Tahun 2018 Tingkat Kabupaten Purbalingga https://t.co/JAylS55xQ8 https://t.co/ExX0wpNzEZ,0,'http://pbs.twimg.com/profile_images/927954983286218752/2LtPb393_normal.jpg,"[""http://pbs.twimg.com/media/DqzG-MXU8AADhrw.jpg""]",'https://twitter.com/statuses/1057438787184148480,,,,,,[],8,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,,
'purbalingga,'1057436273416187904,31/10/2018 07.57,'social_media,'twitter,'status,'keyword,'purbalingga,'927574289347264512,'_wijaya_kusuma,'WIJAYAKUSUMA.INFO,'Danramil 01/Purbalingga Kapten Caj Purwanto  Komunikasi Sosial Wujudkan Solidaritas Sesama Anak Bangsa https://t.co/mvJABbzv9k https://t.co/r11wgeh9pE,0,0,'http://pbs.twimg.com/profile_images/927954983286218752/2LtPb393_normal.jpg,"[""http://pbs.twimg.com/media/DqzEr4pVsAAeu8z.jpg""]",'https://twitter.com/statuses/1057436273416187904,,,,,,[],8,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,
'kartanegara,'1057470868828241920,31/10/2018 10.14,'social_media,'twitter,'status,'keyword,'kartanegara,'227828506,'rezzmawan,'Rahmawan, Rezza 'Desa Melintang,0, Muara Wis, Kutai Kartanegara #NightPhotography https://t.co/7Q4aWqyEcv,0,'http://pbs.twimg.com/profile_images/1020850123419480065/j8HlLxHQ_normal.jpg,"[""http://pbs.twimg.com/media/DqzkIbtUcAEMfZt.jpg""]",'https://twitter.com/statuses/1057470868828241920,'26 -- anak kesayangan ibuk!,,,,,[],197,1,0,0,,'SMD-KT,,[],0,,,,'in,'id,,,,,,
